776BCEDF	Symposium on the Theory of Computing<---Approximate counting by dynamic programming
7DDBCB07	International Symposium on Neural Networks<---An intelligent forecasting system of stock price using neural networks
5A67B7B8	Information not present<---Text Mining, knowledge extraction from unstructured textual data
79BFD265	Machine Learning<---Error reduction through learning multiple descriptions
5E081DFA	International Joint Conference on Artificial Intelligence<---An assessment of submissions made to the Predictive Toxicology Evaluation Challenge
81EAF2AE	International Conference on Machine Learning<---AutoClass: A Bayesian Classification System
6CDC8598	International Conference on Software Maintenance<---Identification of data cohesive subsystems using data mining techniques
7A983C57	Decision Support Systems<---COPLINK Connect: information and knowledge management for law enforcement
7B57246A	Journal of Econometrics<---The moving blocks bootstrap and robust inference for linear least squares and quantile regressions
7B885A73	Pattern Recognition<---How many clusters are best?—an experiment
5FFE398F	IEEE Data(base) Engineering Bulletin<---Data Cleaning: Problems and Current Approaches
5898B7E4	Information not present<---Anonymous Atomic Transactions,
8073113B	International Conference on Software Engineering<---Visualizing and querying software structures
7D09DD0D	International Conference on Data Engineering<---C-Cubing: Efficient Computation of Closed Cubes by Aggregation-Based Checking
5F82E8F3	Information not present<---Intelligent Agents for Web-based Tasks: An Advice-Taking Approach
776DBCDC	Pattern Recognition<---Lower bounds in pattern recognition and learning
04F5F3D2	Information not present<---Neural Networks in Finance and Investing
809EBCAD	Journal of Visual Communication and Image Representation<---Internet Categorization and Search: A Self-Organizing Approach
5A525DB1	Information not present<---Mining Frequent Patterns in Data Streams at Multiple Time Granularities
6ADC70C5	Machine Learning<---Programming by Demonstration Using Version Space Algebra
5C5C374D	European Conference on Principles of Data Mining and Knowledge Discovery<---The PSP Approach for Mining Sequential Patterns
80A4E0C9	IEEE Transactions on Speech and Audio Processing<---Minimum classification error rate methods for speech recognition
5864FFA1	Cooperative Information Systems<---A Data Warehouse for Workflow Logs
79C510D9	Computational Statistics & Data Analysis<---Methodology for nonparametric regression from independent sources
7EE5D284	International Conference on Software Engineering<---The concept assignment problem in program understanding
7B356D0D	Interfaces<---Repairing Misbehaving Mathematical Programming Models: Concepts and a GAMS-Based Approach
7FEB0DA7	Knowledge Discovery and Data Mining<---Mining unexpected rules by pushing user dynamics
790E2232	Sigmod Record<---An effective hash-based algorithm for mining association rules
58BC0E43	The Vldb Journal<---Evaluating Top-k Selection Queries
07BF46D3	Information not present<---The Transactional Object Cache: A Foundation for High Performance Persistent System Construction
5B11D196	The Vldb Journal<---Scalable Techniques for Mining Causal Structures
7B7C5091	IEEE Intelligent Systems & Their Applications<---Graph-based data mining
78656C97	Communications of The ACM<---Program understanding and the concept assignment problem
00278421	Knowledge Discovery and Data Mining<---Knowledge-Based Scientific Discovery in Geological Databases
5DA4D446	Information not present<---Web based parallel/distributed medical data mining using software agents
76501AE4	Parallel Computing<---The Galley parallel file system
7E8B3A3D	Conference on Information and Knowledge Management<---The need for metrics in visual information analysis
5BB7C172	Inductive Logic Programming<---Relational Knowledge Discovery in Databases
5B7204A1	Congress on Evolutionary Computation<---Discovering interesting prediction rules with a genetic algorithm
7DCB8232	Bioinformatics<---Simple rules underlying gene expression profiles of more than six subtypes of acute lymphoblastic leukemia (ALL) patients
7EEAA600	Mining Software Repositories<---Empirical Project Monitor: A Tool for Mining Multiple Project Data
76AC1E69	Machine Learning<---Scaling up inductive learning with massive parallelism
01EE6EA8	Machine Learning<---Technical Note : \cal Q -Learning
7C352860	Journal of the Operational Research Society<---Fuzzy sets, uncertainty, and information
80D0FF93	IEEE Transactions on Knowledge and Data Engineering<---TopCat: data mining for topic identification in a text corpus
5B2EB542	Inductive Logic Programming<---Discovery of First-Order Regularities in a Relational Database Using Offline Candidate Determination
01D7BCB9	Information not present<---Self-Organizing Maps In Natural Language Processing
059EEAB1	World Wide Web<---WEBVIZ: A Tool for World Wide Web Access Log Analysis
76B57A6D	International Conference on Software Engineering<---N degrees of separation: multi-dimensional separation of concerns
7EF36287	Mathematics of Computation<---Computational geometry in C
7BC2C89E	Industrial and Engineering Applications of Artificial Intelligence and Expert Systems<---Knowledge-directed induction in a DB environment
7AA16C8C	Information Processing Letters<---A guided tour of Chernoff bounds
7C8A5AA3	Human Factors in Computing Systems<---SageBook: searching data-graphics by content
6CA0F5DC	Information not present<---Variable Precision Rough Sets with Asymmetric Bounds
798F01E4	Communications of The ACM<---Finding stable system designs: a reverse simulation technique
7594EC64	IEEE Computer Graphics and Applications<---Using MineSet for knowledge discovery
773732F2	Knowledge Discovery and Data Mining<---Mining association rules with multiple minimum supports
7748954D	Knowledge Discovery and Data Mining<---On-line unsupervised outlier detection using finite mixtures with discounting learning algorithms
7E9F9C71	Sigmod Record<---Hy+: a Hygraph-based query and visualization system
80793C0F	International Symposium on Neural Networks<---Fault tolerance of pruned multilayer networks
7B88998D	Neurocomputing<---Rule discovery by soft induction techniques
063E7FA2	Research in Computational Molecular Biology<---Mining Spatial Motifs from Protein Structure Graphs
5D8FAF2D	Knowledge Discovery and Data Mining<---Efficient Search of Reliable Exceptions
79F8721E	ACM Computing Surveys<---Information retrieval on the web
76FCDFDA	Evolutionary Computation<---Analysis of recommendation algorithms for e-commerce
09B59F78	Knowledge Discovery and Data Mining<---Development of Multi-Criteria Metrics for Evaluation of Data Mining Algorithms
8110533D	Hawaii International Conference on System Sciences<---An efficient protocol for Yao's millionaires' problem
0A452336	European Conference on Artificial Intelligence<---Progress with the Tree-Structured Self-Organizing Map
795ECAE3	IEEE Transactions on Pattern Analysis and Machine Intelligence<---Effects of sample size in classifier design
712522EC	Information not present<---Fuzzy sets and fuzzy logic: theory and applications
7CC79BD5	IEEE Transactions on Knowledge and Data Engineering<---Parallel mining of association rules
7215DA46	Information not present<---Managing Uncertainty in Expert Systems
76F7D256	Information not present<---Optimization of a language for data mining
7D5B9C7B	Sigmetrics Performance Evaluation Review<---The art of computer systems performance analysis
7AE06926	Decision Support Systems<---Mining relational patterns from multiple relational tables
004B3CDC	International Conference on Artificial Neural Networks<---Contextual Relations of Words in Grimm Tales, Analyzed by Self-Organizing Map
7CF3574E	Information not present<---An approach to fault-tolerant parallel processing on intermittently idle, heterogeneous workstations
039C112F	Nucleic Acids Research<---Stochastic context-free grammars fortRNAmodeling
808B98BF	International Conference on Management of Data<---Distributed top-k monitoring
8162A692	International Conference on Data Mining<---gSpan: graph-based substructure pattern mining
0255B0F6	Information not present<---Random matrices and on-line principal component analysis from data streams
5AB1EB7E	Information not present<---Fine Grained Version Control of Configurations in COOP/Orm
09F486F3	Cybernetics and Systems<---Discovering Foreign Key Relations in Relational Databases
028D507A	Information not present<---Data mining as massive search
812A7A06	National Conference on Artificial Intelligence<---Learning to extract symbolic knowledge from the World Wide Web
79964B11	Annals of Statistics<---Breakdown Properties of Location Estimates Based on Halfspace Depth and Projected Outlyingness
7C207B67	Biometrics<---Model-Based Gaussian and Non-Gaussian Clustering
7D8BA6E9	IEEE Computer<---The ART of adaptive pattern recognition by a self-organizing neural network
813C0DEB	IEEE Transactions on Knowledge and Data Engineering<---Mining sequential patterns by pattern-growth: the PrefixSpan approach
708FAD94	International Conference on Data Engineering<---Efficient mining of constrained correlated sets
646B37B8	Knowledge Discovery and Data Mining<---SIPping from the Data Firehose
7E7E9AB2	IEEE Transactions on Parallel and Distributed Systems<---A scalable parallel formulation of the backpropagation algorithm for hypercubes and related architectures
5EF42389	International Conference on Machine Learning<---An SE-Tree Based Characterization of the Induction Problem
0BAE3F33	Information not present<---MIMSY: A System for Analyzing Time Series Data in the Stock Market Domain
63BCB1FC	Knowledge Discovery and Data Mining<---A density-based algorithm for discovering clusters in large spatial databases with noise
7FACB36D	Journal of The Australian Mathematical Society<---Convergence of the backfitting algorithm for additive models
768B5739	Sigmod Record<---Bibliography on temporal databases
7703F441	IEEE Transactions on Pattern Analysis and Machine Intelligence<---A validity measure for fuzzy clustering
7D318BBC	IEEE Transactions on Pattern Analysis and Machine Intelligence<---The Effect of Cluster Size, Dimensionality, and the Number of Clusters on Recovery of True Cluster Structure
7FF800A5	IEEE Transactions on Signal Processing<---Data mapping by probabilistic modular networks and information-theoretic criteria
760A20F5	IEEE Intelligent Systems<---Domain-Driven, Actionable Knowledge Discovery
7B920571	International Conference on Management of Data<---A study on the protection of statistical data bases
6E8FD014	Data Warehousing and Knowledge Discovery<---On Supporting Interactive Association Rule Mining
49B9F657	Information not present<---The Analysis of Contingency Tables Chapman and Hall
7B9EE6D7	International ACM SIGIR Conference on Research and Development in Information Retrieval<---Bead: explorations in information visualization
801F435A	Sigmod Record<---A query language and optimization techniques for unstructured data
79BC527A	Communications of The ACM<---Applications of machine learning and rule induction
5B630858	Data Mining and Knowledge Discovery<---Levelwise Search and Borders of Theories in Knowledge Discovery
027D48E9	Information not present<---Random walk on contingency tables with fixed row and column sums
00D1EEC6	Information not present<---Supporting Information Infrastructure for Distributed, Heterogeneous Knowledge Discovery
60957EAF	International Joint Conference on Artificial Intelligence<---Where the really hard problems are
80EF0D46	International Conference on Data Engineering<---Online data mining for co-evolving time sequences
7D3BA44E	Knowledge Discovery and Data Mining<---Support envelopes: a technique for exploring the structure of association patterns
77AEBF0A	Information Processing Letters<---On generating all maximal independent sets
7FEF1D2A	Journal of Network and Systems Management<---Rule Discovery in Telecommunication AlarmData
5B670F11	Information not present<---A Genetic Programming Framework for Two Data Mining Tasks: Classification and Generalized Rule Induction
0BEECC94	Information not present<---Efficient implementation of the Fan/SAPA-2 algorithm using fixed point arithmetic
79C3CD08	Sigmod Record<---Online association rule mining
59F6BC14	Parallel Computing<---Introduction to parallel computing: design and analysis of algorithms
638196DE	Journal of Artificial Intelligence Research<---Operations for Learning with Graphical Models
7F1803D9	International Conference on Data Engineering<---Online generation of association rules
810139CF	International Conference on Data Mining<---On the privacy preserving properties of random data perturbation techniques
58959E64	Discovery Science<---SEuS: Structure Extraction Using Summaries
760038CD	Foundations of Computer Science<---Storing a sparse table with O(1) worst case access time
80FEB19B	Software Visualization<---Visual data mining in software archives
802717CC	International Conference on Data Mining<---Mining minimal distinguishing subsequence patterns with gap constraints
0875EFF2	Knowledge Discovery and Data Mining<---Sequential pattern mining using bitmaps
002B5F1B	Knowledge Discovery and Data Mining<---Discovering Predictive Association Rules
7693BC1F	Information Processing and Management<---The use of semantic links in hypertext information retrieval
7C6301EA	Computer Networks and Isdn Systems<---From user access patterns to dynamic hypertext linking
78C0BC83	Symposium on the Theory of Computing<---The discrete log is very discreet
808A91F1	Information not present<---Comparison of Machine Learning and Knowledge Acquisition Methods of Rule Induction Based on Rough Sets
5A4BA738	International Joint Conference on Artificial Intelligence<---AUC: a statistically consistent and more discriminating measure than accuracy
7C236796	IEEE Intelligent Systems<---Using case-based retrieval for customer technical support
5F28E30B	Annals of Statistics<---The control of the false discovery rate in multiple testing under dependency
7F5A8F05	Information not present<---Version Sensitive Editing: Change History as a Programming Tool
7D46237B	International Conference on Software Maintenance<---Software evolution observations based on product release history
78B50D66	Nucleic Acids Research<---Using neural networks for prediction of the subcellular location of proteins
5E65C9F2	European Conference on Research and Advanced Technology for Digital Libraries<---The Small World Web
76C8073E	ACM Crossroads Student Magazine<---An introduction to intrusion detection
7790874D	European Journal of Operational Research<---Traditional heuristic versus Hopfield neural network approaches to a car sequencing problem
5A09EB83	International Conference on Machine Learning<---Compression, significance and accuracy
0771311C	Information not present<---UCI Repository of Machine Learning
7EEA4197	Sigmod Record<---Efficient algorithms for mining outliers from large data sets
7EE6FB68	Journal of Intelligent Information Systems<---On Clustering Validation Techniques
5C0F10EB	Graph Drawing<---Graphs, They Are Changing -Dynamic Graph Drawing for a Sequence of Graphs
800D1855	IEEE Transactions on Applications and Industry<---Collaborative knowledge acquisition with a genetic algorithm
8051825D	Psychometrika<---Multidimensional scaling by optimizing goodness of fit to a nonmetric hypothesis
80B893CA	International Conference on Data Mining<---Online algorithms for mining semi-structured data stream
75F547BD	IEEE Transactions on Acoustics, Speech, and Signal Processing<---Recursive quadrature mirror filters--Criteria specification and design method
758AB91D	Sigkdd Explorations<---The segment support map: scalable mining of frequent itemsets
5B84BEA5	Information not present<---Privacy-enhancing technologies for the Internet
6E7F2861	International Workshop on Principles of Software Evolution<---Process-centric analytical processing of version control data
5F808E3B	Information not present<---Pattern Recognition With Fuzzy Objective Function Algorithms
7C032955	Future Generation Computer Systems<---Data mining with decision trees and decision rules
762AEFA7	International Conference on Management of Data<---Horizontal data partitioning in database design
03A5CE66	Information not present<---Report on the CONALD Workshop on Learning from Text and the Web
808D105A	Information not present<---Uniform Crossover in Genetic Algorithms
7E835FEC	Aiche Journal<---Nonlinear principal component analysis using autoassociative neural networks
8159486D	Machine Learning<---Learning Bayesian Networks: The Combination of Knowledge and Statistical Data
7B087268	International Conference on Machine Learning<---Compression-Based Discretization of Continuous Attributes
7B4E1464	Knowledge Discovery and Data Mining<---Mining high-speed data streams
7B28E2D0	Knowledge Discovery and Data Mining<---Selecting the right interestingness measure for association patterns
7AFFF000	Numerische Mathematik<---Characteristic properties of the segmented rational minmax approximation problem
5B6E9C7B	Knowledge Discovery and Data Mining<---Learning Bayesian networks: The combination of knowledge and statistical data
057C05AD	Fuzzy Sets and Systems<---A Fuzzy Model for Relational Databases
7F237DDC	Principles of Distributed Computing<---Selective private function evaluation with applications to private statistics
7CE8533F	Journal of Information Science and Engineering<---Forecasting and Analysis of Marketing Data Using Neural Networks
7B30DBFD	International Conference on Management of Data<---The K-D-B-tree: a search structure for large multidimensional dynamic indexes
591CCE24	The Vldb Journal<---Ratio Rules: A New Paradigm for Fast, Quantifiable Data Mining
76366FFF	Computational Intelligence<---Applying Machine Learning for High‐Performance Named‐Entity Extraction
5A68BA12	Knowledge Discovery and Data Mining<---Attribute-oriented induction in data mining
04CFF13A	Information not present<---Incremental mining of association rules
7450C49F	International Conference on Data Engineering<---Relational databases with exclusive disjunctions
7F129BB3	International Conference on Data Engineering<---Discovering database summaries through refinements of fuzzy hypotheses
5B81BB30	International Conference on Data Mining<---Frequent sub-structure-based approaches for classifying chemical compounds
7BC8B40C	Statistical Science<---Neural Networks: A Review from a Statistical Perspective
8063DA38	Technometrics<---The analysis of contingency tables
816F87EA	International Parallel and Distributed Processing Symposium<---Software caching on cache-coherent multiprocessors
792F0BCE	Fuzzy Sets and Systems<---Fuzzy set technology in knowledge discovery
760FD214	Communications of The ACM<---Using design patterns to develop reusable object-oriented communication software
78E811E7	Conference on Information and Knowledge Management<---Handling temporal grouping and pattern-matching queries in a temporal object model
59C654BB	The Vldb Journal<---Aggregation Algorithms for Very Large Compressed Data Warehouses
0213A071	Information not present<---Using HTML Formatting to Aid in Natural Language Processing on the World Wide Web
78CD9846	Human Factors in Computing Systems<---Revisitation patterns in World Wide Web navigation
7B6FC456	Sigplan Notices<---Global optimizations for parallelism and locality on scalable parallel machines
815E04C0	Intelligent User Interfaces<---Information delivery in support of learning reusable software components on demand
77C8B538	International Symposium on Neural Networks<---Adaptive network for optimal linear feature extraction
5B8D6354	International Conference on Database Theory<---Querying Semi-Structured Data
0A7BBCAA	Knowledge Discovery and Data Mining<---Optimization and Simplification of Hierarchical Clusterings
7E10880A	Biometrika<---A sharper Bonferroni procedure for multiple tests of significance
7DD7D1A8	International Conference on Management of Data<---Winnowing: local algorithms for document fingerprinting
7525294C	Applied Intelligence<---Improving Backpropagation Learning with Feature Selection
80A4999E	IEEE Transactions on Pattern Analysis and Machine Intelligence<---Fractal-Based Description of Natural Scenes
7CF749C8	Artificial Intelligence Review<---Context-sensitive feature selection for lazy learners
78B7F19D	Biometrics<---Graphical methods for data analysis
7DBA9CD5	Information not present<---Learning Information Retrieval Agents: Experiments with Automated Web Browsing
6E73C39D	Information not present<---Frameworks for Mining Binary Relations in Data
0C53706C	International Joint Conference on Artificial Intelligence<---Version spaces: a candidate elimination approach to rule learning
79D9A28A	Sigkdd Explorations<---Constrained frequent pattern mining: a pattern-growth view
5CF725C5	Information not present<---Diagnostic systems created by model selection methods: a case study
5DFFB25D	International Symposium on Neural Networks<---Determination of parameters in a Hopfield/Tank computational network
7E243C3D	International Conference on Software Maintenance<---CVSSearch: searching through source code using CVS comments
731BFBEB	Information not present<---Rough membership functions
80D22A25	Communications of The ACM<---A softbot-based interface to the Internet
79BF7953	International Conference on Data Engineering<---Efficient time series matching by wavelets
787EB91C	IEEE Transactions on Knowledge and Data Engineering<---Object-oriented databases: definition and research directions
591CD4B2	Information not present<---Correlation-based Feature Selection for Machine Learning
5DE7DD97	The Vldb Journal<---Efficient and Effective Clustering Methods for Spatial Data Mining
7A735257	International Workshop on the Web and Databases<---From Semistructured Data to XML: Migrating the Lore Data Model and Query Language
77267DD5	Machine Learning<---An Empirical Comparison of Selection Measures for Decision-Tree Induction
04231267	National Conference on Artificial Intelligence<---The attribute selection problem in decision tree generation
741304B9	Statistical and Scientific Database Management<---Range selectivity estimation for continuous attributes
806A28EF	Conference on Information and Knowledge Management<---Mining sequential patterns with constraints in large databases
780D10E0	Conference on Information and Knowledge Management<---Supporting fast search in time series for movement patterns in multiple scales
5A6A0C2C	Information not present<---Predictive data mining: a practical guide
02AD1B6A	International Cryptology Conference<---Privacy-Preserving Datamining on Vertically Partitioned Databases
78EC485E	Information Sciences<---A probabilistic approach to navigation in Hypertext
58334409	Information not present<---The CRM handbook : a business guide to customer relationship management
7D7F48E9	Pacific Rim International Conference on Artificial Intelligence<---Fuzzy genetic algorithms for pairs mining
01517789	Information not present<---Modeling decision tree performance with the power law
80F5E4C0	Ai Magazine<---From Data Mining to Knowledge Discovery in Databases
793D6013	Communications of The ACM<---Scientific knowledge discovery using inductive logic programming
80899E88	Soft Computing<---A Closest Fit Approach to Missing Attribute VAlues in Preterm Birth Data
7703D723	Science<---Judgment under Uncertainty: Heuristics and Biases
794470A6	Knowledge Discovery and Data Mining<---Indexing multi-dimensional time-series with support for multiple distance measures
816A05DE	Proceedings of the IEEE<---Engineering applications of the self-organizing map
7C984F60	Machine Learning<---Machine Discovery of Protein Motifs
77919C81	Electronics Letters<---Improving the efficiency of Sammon's nonlinear mapping by using clustering archetypes
7B1F43EA	Data and Knowledge Engineering<---Interactive workflow mining: requirements, concepts and implementation
5C8838EF	Discovery Science<---Mining Patterns from Structured Data by Beam-Wise Graph-Based Induction
67CC3206	Information not present<---A BELIEF-DRIVEN DISCOVERY FRAMEWORK BASED ON DATA MONITORING AND TRIGGERING
83BE2AFB	Sigmod Record<---Beyond market baskets: generalizing association rules to correlations
5B9D923D	Combinatorial Pattern Matching<---Fast approximate matching using suffix trees
5BC9428D	The Vldb Journal<---A New SQL-like Operator for Mining Association Rules
7AB94034	Psychological Review<---Distinctive Features, Categorical Perception, and Probability Learning: Some Applications of a Neural Model.
75FCFFD5	Symposium on the Theory of Computing<---Optimal implementation of conjunctive queries in relational data bases
803E7D04	IEEE Transactions on Intelligent Transportation Systems<---Intelligence and security informatics for homeland security: information, communication, and transportation
7E8DA735	IEEE Transactions on Neural Networks<---Using Taguchi's method of experimental design to control errors in layered perceptrons
76C837CA	Knowledge Discovery and Data Mining<---Discovery net: towards a grid of knowledge discovery
7D5CE47B	Artificial Intelligence Review<---Medical Data Mining on the Internet: Research on a Cancer Information System
805F9347	Operating Systems Review<---The HP AutoRAID hierarchical storage system
7D98F456	Information not present<---Evaluating software degradation through entropy
809AF022	IEEE Transactions on Knowledge and Data Engineering<---APPROXIMATE-a query processor that produces monotonically improving approximate answers
7D55AC28	Communications of The ACM<---Automatically detecting deceptive criminal identities
7F48D3B2	International Joint Conference on Artificial Intelligence<---An experimental comparison of symbolic and connectionist learning algorithms
5EA2B3D5	Information not present<---Dynamic Specification and Testing for Unit Roots and Co-Integration
5AD4E3FE	Data Mining and Knowledge Discovery<---Cubegrades: Generalizing Association Rules
79F8CB09	Pattern Recognition<---Syntactic recognition of ECG signals by attributed finite automata
779C76ED	Human Factors in Computing Systems<---Enhanced dynamic queries via movable filters
7F26C1CC	ACM Computing Surveys<---Picture Processing by Computer
79A15317	Knowledge Discovery and Data Mining<---ANF: a fast and scalable tool for data mining in massive graphs
7FFCB0F4	Sigkdd Explorations<---Data snooping, dredging and fishing: the dark side of data mining a SIGKDD99 panel report
7E91A477	IEEE Transactions on Fuzzy Systems<---SQLf: a relational database language for fuzzy querying
06CFC558	Knowledge Discovery and Data Mining<---Mining Generalized Association Rules and Sequential Patterns Using SQL Queries
76309ACA	Computer Networks and Isdn Systems<---Characterizing browsing strategies in the World-Wide Web
7AD389CE	International ACM SIGIR Conference on Research and Development in Information Retrieval<---On feature distributional clustering for text categorization
7D36765F	IEEE Transactions on Image Processing<---Fast full search equivalent encoding algorithms for image compression using vector quantization
5C5FC255	Information not present<---Classifying documents by distributed p2p clustering
75A5C0C0	Scientific Programming<---Questions and Answers about BSP
719E0B33	Uncertainty in Artificial Intelligence<---Induction of selective Bayesian classifiers
7C999502	Journal of Intelligent Information Systems<---Database Exploration in Search of Regularities
7E49F385	Journal of Financial Economics<---Stock Returns and the Term Structure
78312705	International Journal of Approximate Reasoning<---Rough mereology: A new paradigm for approximate reasoning
7EF5C93F	IEEE Transactions on Systems, Man, and Cybernetics<---A Heuristic Relaxation Method for Nonlinear Mapping in Cluster Analysis
7C2CEC5A	IEEE Software<---Reengineering user interfaces
5CA6513D	Information not present<---Discovery of Schema Information from a Forest of Selectively Labeled Ordered Trees
75EE9D20	Conference on Information and Knowledge Management<---MALM: a framework for mining sequence database at multiple abstraction levels
7224627F	International Conference on Program Comprehension<---Using automatic clustering to produce high-level system organizations of source code
76463CEA	Psychological Review<---The Magical Number Seven, Plus or Minus Two: Some Limits on Our Capacity for Processing Information
80538C94	Information not present<---Successful direct marketing methods
76038ADD	Knowledge Discovery and Data Mining<---Using association rules for product assortment decisions: a case study
5AD5EC07	European Conference on Principles of Data Mining and Knowledge Discovery<---Mining in the Phrasal Frontier
78FBAD65	Computers & Operations Research<---Predictable variation and profitable trading of US equities: a trading simulation using neural networks
7714B7F9	Sigmod Record<---Incremental data structures and algorithms for dynamic query interfaces
787CA2E8	The Vldb Journal<---Analysis of navigation behaviour in web sites integrating multiple information systems
803C46E4	Journal of Computer and System Sciences<---Minimum disclosure proofs of knowledge
5AA773A3	European Conference on Principles of Data Mining and Knowledge Discovery<---Querying Inductive Databases: A Case Study on the MINE RULE Operator
59FD5228	International Conference on Systems<---Models of consensus for knowledge acquisition
691F8CA5	International Semantic Web Conference<---Wearable computing meets ubiquitous computing: reaping the best of both worlds
59293C2A	Working Conference on Reverse Engineering<---Rule-based detection for reverse engineering user interfaces
7E4FCAAC	IEEE Transactions on Software Engineering<---Visualizing software changes
0C37AA3F	Information not present<---IRI: A Quantitative Approach to Inference Analysis in Relational Databases
00A20FDF	IEEE Transactions on Neural Networks<---Introduction to the special issue on neural networks for data mining and knowledge discovery
7F5E3FD3	Journal of Intelligent Information Systems<---Opportunity Explorer: Navigating Large Databases Using Knowledge Discovery Templates
7D92D4B9	International Symposium on Neural Networks<---Segmentation and binding in an oscillatory neural network
7B74C606	Sigkdd Explorations<---Systems support for scalable data mining
590F2DB4	Information not present<---Class-Driven Statistical Discretization of Continuous Attributes (Extended Abstract)
76BEFCA9	Information & Software Technology<---Modelling temporal data
5F17C18E	Discovery Science<---A Clustering of Interestingness Measures
5D4C9892	Information not present<---Information visualisation and virtual environments
7F8E4792	The Computer Journal<---Methodologies from machine learning in data analysis and software
6A33521E	International Conference on Data Engineering<---Efficient discovery of functional and approximate dependencies using partitions
771B6904	Sigplan Notices<---CSSV: towards a realistic tool for statically detecting all buffer overflows in C
7E858CBE	Journal of The American Society for Information Science<---A graphical, self-organizing approach to classifying electronic meeting output
779F7954	Science<---Behavioral lifetime of human auditory sensory memory predicted by physiological measures
7699082A	Decision Support Systems<---Bridging the gap between business objectives and parameters of data mining algorithms
7EA433B8	International Conference on Data Mining<---On the mining of substitution rules for statistically dependent items
6ED82056	Data Warehousing and Knowledge Discovery<---An Integrated Query and Mining System for Temporal Association Rules
089162BB	Information not present<---Principles of Database and Knowledge-Base System
7925D2EB	Proceedings of the IEEE<---Fuzzy logic systems for engineering: a tutorial
7D9AC4DC	ACM Transactions on Software Engineering and Methodology<---Two case studies of open source software development: Apache and Mozilla
756248F6	ACM Transactions on Database Systems<---Extended algebra and calculus for nested relational databases
7AD66DC0	Intelligent Systems Engineering<---TIGER: real-time situation assessment of dynamic systems
77637638	Computational Intelligence<---Learning in relational databases: an attribute-oriented approach
75A9AFE2	Knowledge Discovery and Data Mining<---CCCS: a top-down associative classifier for imbalanced class distribution
803B00B0	Autonomous and Intelligent Systems<---Agents and data mining: mutual enhancement by integration
147034FB	Information not present<---Computer Graphics and Image Processing.
7D31A96C	IEEE Transactions on Knowledge and Data Engineering<---Database mining: a performance perspective
083DACF2	International Joint Conference on Artificial Intelligence<---Rule induction and instance-based learning a unified approach
7F37B1B4	The Vldb Journal<---DataGuides: Enabling Query Formulation and Optimization in Semistructured Databases
7BF548B5	International ACM SIGIR Conference on Research and Development in Information Retrieval<---Improved algorithms for topic distillation in a hyperlinked environment
7D88433F	Symposium on Principles of Database Systems<---How to quickly find a witness
118AE5F6	International Symposium on Neural Networks<---Unsupervised Learning for Multivariate Probability Density Estimation: Radial Basis Function and Exploratory Projection Pursuit
7F370479	IEEE Transactions on Computers<---A Nonlinear Mapping for Data Structure Analysis
5F506049	Knowledge Discovery and Data Mining<---Exploration of the power of attribute-oriented induction in data mining
79D0ECCB	IEEE Transactions on Computers<---Segmentation of Plane Curves
583D4FA3	Journal of Artificial Intelligence Research<---Decision-theoretic foundations for causal reasoning
7E37D5FD	SIAM International Conference on Data Mining<---Mining frequent sequential patterns under regular expressions: a highly adaptative strategy for pushing constraints
80B756DF	IEEE Transactions on Information Theory<---Visual pattern recognition by moment invariants
803B15AE	International Syposium on Methodologies for Intelligent Systems<---Boolean Reasoning for Decision Rules Generation
5A2835AD	Information not present<---Fast retrieval of similar subsequences in long sequence databases
5A46FBD5	Information not present<---Learning for text categorization and information extraction with ILP
79954944	IEEE Transactions on Knowledge and Data Engineering<---Extraction and applications of statistical relationships in relational databases
7F33F822	Ai Magazine<---Building Intelligent Learning Database Systems
0AC2EE5C	Information not present<---Software Escalation Prediction with Data Mining
60FACE17	Hawaii International Conference on System Sciences<---Mondou: interface with text data mining for Web search engine
7C43B6E0	Neural Information Processing Systems<---Uci repository of machine learning databases
75BF314D	European Journal of Operational Research<---Rough approximation of a preference relation by dominance relations
02825937	National Conference on Artificial Intelligence<---Markov Chain Monte-Carlo algorithms for the calculation of Dempster-Shafer belief
7D8FFCCC	ACM Transactions on Graphics<---Tree visualization with tree-maps: 2-d space-filling approach
7FD74734	International Symposium on Neural Networks<---A co-evolutionary algorithm for neural network learning
7E11FBCB	Pacific-Asia Conference on Knowledge Discovery and Data Mining<---Mining Optimal Class Association Rule Set
5D4732FD	Information not present<---A probabilistic theory of pattern recognition
6BBCEF77	Information not present<---Managing and displaying different time granularities of clinical information.
7F603916	IEEE Transactions on Knowledge and Data Engineering<---TFP: an efficient algorithm for mining top-k frequent closed itemsets
5B2CA889	Intelligence and Security Informatics<---Motion-Alert: Automatic Anomaly Detection in Massive Moving Objects
7D79520C	Hawaii International Conference on System Sciences<---Workflow-based process monitoring and controlling-technical and organizational issues
0C31F980	Information not present<---Discovery of Data Dependencies in Relational Databases
7E978193	Information not present<---Principles of Database Systems
7EED3D16	Technometrics<---Discriminant analysis and statistical pattern recognition
099CD997	Information not present<---Worlds within worlds: metaphors for exploring n -dimensional virtual worlds
76F68C60	Knowledge Based Systems<---Using Statistical Models and Case-Based Reasoning in Claims Prediction: Experience from a Real-World Problem
7AC8573F	Conference on Information and Knowledge Management<---Mining knowledge at multiple concept levels
5E77023D	Very Large Data Bases<---Mining Very Large Databases with Parallel Processing
7592A2B3	ACM Transactions on Computer Systems<---Eraser: a dynamic data race detector for multithreaded programs
