7C33E8A4	Field observations for estimating the local avalanche danger in the Columbia Mountains of Canada
703B4A96	Bloat free genetic programming versus classification trees for identification of burned areas in satellite imagery
7F70CF95	Precipitation Classification Using Measurements From Commercial Microwave Links
03A16360	2-class Eigen Transformation Classification Trees
7EB7811C	HIERARCHICAL CLASSIFICATION TREE MODELING OF NONSTATIONARY NOISE FOR ROBUST SPEECH RECOGNITION
75EAB51B	Novel Multiclass SVM-Based Binary Decision Tree Classifier
7DBB5317	Comments on ``An Automated Approach to the Design of Decision Tree Classifiers''
5A1E2295	Studying aesthetics in photographic images using a computational approach
79455190	Patients with newly diagnosed carcinoma of the breast: validation of a claim-based identification algorithm.
5ACC1D56	Towards Understanding the Functions of Web Element
7515439F	284 THE USE OF CLASSIFICATION TREES TO DETERMINE CRITERIA FOR ‘VIRTUAL TOTAL JOINT REPLACEMENT’ FOR PATIENTS WITH HIP AND KNEE OSTEOARTHRITIS
7FFE87C7	Red and infrared space partitioning for detecting land cover change
7AEEEF10	Facilitating design learning through faceted classification of in-service information
7C203DBF	K-means clustering for profiling the rural women entrepreneurs in India
7FA835F3	Towards a flexible deployment of business rules
5D995C06	Eureka!: A Tool for Interactive Knowledge Discovery
58E9B089	A baseline algorithm for face detection and tracking in video
7CADFE5A	Inference on the prediction of ensembles of infinite size
75DAE369	Creating a multi disciplinary digital library in the 5S framework
8101451D	Integrated Landscape Pattern and Classification Tree for Land Use Classification in Inland River Basin of China Arid Region
7C3E5F3F	Reply to Comment by Agrawal and Verma on "Tectonic classification of basalts with classification trees"
756B25F6	Application of classifiers: Support vector machines, artificial neural networks and classification trees to identify acoustic schools
7D70D615	Predicting the occurrence of acute hypotensive episodes: The PhysioNet Challenge
7FCC82B3	Discriminating the early stages of Sirex noctilio infestation using classification tree ensembles and shortwave infrared bands
7B1F1328	Fire severity model accuracy using short-term, rapid assessment versus long-term, anniversary date assessment.
5D2F5C35	Organising documents based on standard-example split test
58B3837F	Privacy-Preserving Multi-Party Decision Tree Induction
5C89957E	CART-Based Rare Habitat Information Extraction For Landsat ETM+ Image
62494CBE	Data-driven decision tree learning algorithm based on rough set theory
7CA47286	In silico network topology-based prediction of gene essentiality
81197FBE	Content-based indexing of multimedia databases
09482ED0	Speech understanding strategies based on string classification trees
7FBE5BAA	Research on Domain-Specific Text Classifier
09B2B079	Fault Diagnosis of Helical Gear Box using Decision Tree through Vibration Signals
80164F3F	Identifying risk factors associated with new onset cardiovascular disease in patients with type I diabetes using Classification Tree
770CA102	A classification tree approach for improving the utilization of flow cytometry testing of blood specimens for B-cell non-Hodgkin lymphoproliferative disorders
78AA62DE	Bayesian model averaging for ligand discovery
7FC678F9	Predicting primary crystalline phase and liquidus temperature above or below 1050{degrees}C as functions of glass composition
587AC7FE	(RESOURCE) CONFIGURATIONS FOR TOP PERFORMING START-UPS: AN EXPLORATORY STUDY WITH CLASSIFICATION TREES (INTERACTIVE PAPER)
03FE017E	Metrics for Identifying Critical Components in Software Projects
7F862F99	Integrating support vector machines in a hierarchical output space decomposition framework
76496A55	Statistical latent fingerprint residue recognition in contact-less scans to support fingerprint segmentation
805FC3AD	Geographical aspects of enterobiasis in Estonia
0C07FA5F	Multi-Dimensional Grid-Based Clustering of Fuzzy Query Results
594A4EED	On the Boosting Algorithm for Multiclass Functions Based on Information-Theoretic Criterion for Approxiamtion
81FD9988	A Strategy of Constructing Heterogeneous Cost-Sensitive Decision Tree
75EB9993	Within-yard habitat use by white-tailed deer at varying winter severity
77DC5B0D	Using data mining techniques to explore physicians' therapeutic decisions when clinical guidelines do not provide recommendations: methods and example for type 2 diabetes.
77BE5239	LTHREADER: PREDICTION OF LIGAND-RECEPTOR INTERACTIONS USING LOCALIZED THREADING
5AD52F84	Segmentation of Firms by Means of Classification Trees
5BD4B691	Learning Neuroscience: An Interactive Case-Based Online Network (ICON).
5E5A790D	Kharif dryland crop identification based on synthetic aperture radar in the North China Plain
61558B07	A tighter error bound for decision tree learning using PAC learnability
7D0CC154	Adapted One-versus-All Decision Trees for Data Stream Classification
101631BC	A comparison of artificial neural net and inductive decision tree learning applied to the diagnosis of coronary artery disease
5F02FC68	Research on attribute interval optimization method for segmentation based SVM and the Decision Tree Learning
770C11B7	Towards using knowledge discovery techniques in database marketing for the tourism industry.
623ACACB	Operational Land Cover Products From VIIRS in the NPP/NPOESS Era
76662C06	A systematic method for permeability prediction, a Petro-Facies approach
7E5BEFF1	Entropy- and complexity-constrained classified quantizer design for distributed image classification
59224DD2	Learning Comprehensible Theories from Structured Data
780EED7D	Target classification from HR sonar images
7AA19B6E	An Integration of Rule Induction and Exemplar-Based Learning for Graded Concepts
585C0811	Voice quality assessment using classification trees
7CD0FF67	Quantifying ecosystem geomorphology of the southern Appalachian Mountains
80C1F1CB	Integrated modeling of clinical and gene expression information for personalized prediction of disease outcomes
05C66A81	Classifying clear and conversational speech based on acoustic features
7D039D89	Migrating Fault Trees To Decision Trees For Real Time Fault Detection On International Space Station
55F38573	Vibration Based Fault Diagnosis of a Hydraulic BrakeSystem using Variational Mode Decomposition (VMD)
5D06165E	Persian Text Normalization using Classification Tree and Support Vector Machine
774ACC11	Diagnostic application of serum proteomic patterns in early gastric cancer patients by SELDI-TOF-MS
76FD31CF	A decision-tree based controler approach for Gas production control of an anaerobic digestion process
5F8F7665	Using Simple Speech–Based Features to Detect the State of a Meeting and the Roles of the Meeting Participants
7F2902CE	Patterns of forest regrowth following clearcutting in western Oregon as determined from a Landsat time-series
7A8EEDED	Maladaptive behavior reinforces a recruitment bottleneck in newly settled fishes
7E09E563	A performance comparison of trained multilayer perceptrons and trained classification trees
5D739DC2	Machine learning in games: a survey
078FB7F5	Decision Tree Learning for Automatic Grapheme to Phoneme Conversion for Tamil
7B11EE59	Identifying the trait syndromes of conservation indicator species: how distinct are British ancient woodland indicator plants from other woodland species?
5E761277	New Fast Decision Tree Classifier for Identifying Protein Coding Regions
8011D637	Applications of classification trees to consumer credit scoring methods in commercial banks
5F79E2C0	The Entropy of Relations and a New Approach for Decision Tree Learning
80E28DC9	Discovering causes of financial distress by combining evolutionary algorithms and artificial neural networks
5DE9B45E	Machine Learning for Intelligent Document Processing: The WISDOM System
5BC8F8EF	Commercial Bank Credit Risk Evaluation Method Based on Decision Tree Algorithm
80BC9ACC	Real-time speech/music classification with a hierarchical oblique decision tree
06E8DEE5	Automatic Transliteration and Back-Transliteration by Decision Tree Learning
78839532	Modelling the range of Syrian spadefoot toad ( Pelobates syriacus ) with combination of GIS-based approaches
75524A75	Classification of chronic radiation sickness cases using neural networks and classification trees
7BC6D06C	Diagnosing health problems from gait patterns of elderly
58A9B206	Integrating classification trees with local logistic regression in Intensive Care prognosis
71B61103	Detection of auto programs for MMORPGs
7A46AA9D	Selection of Tree‐Biased Classifiers with the Bootstrap 632+ Rule
056EC67A	Automated Subcategorization of Named Entities
7FC8FDC4	An improved procedure for the automatic detection of dermoscopic structures in digital ELM images of skin lesions
812C4510	Mobile robots playing soccer
5DCF6DE4	Web attack detection using ID3
7FC5B4AD	xMiner: Nip the Zero Day Exploits in the Bud
80974712	The Use of Rule‐Based and QSPR Approaches in ADME Profiling: A Case Study on Caco‐2 Permeability
5BF8A218	Evolutionary Induction of Decision Trees for Misclassification Cost Minimization
78E1207C	Real-time genre classification for music digital libraries
81F95337	CLASSIFICATION AND REGRESSION TREES: A POWERFUL YET SIMPLE TECHNIQUE FOR ECOLOGICAL DATA ANALYSIS
00AE80B8	Recognition of Cartographic Symbols
5DE81DD2	Shot genre classification using compressed audio-visual features
053C0593	Evaluating the Authorial Leverage of Drama Management
03E699A0	Analysis of selected accommodation conditions at agritourism farms based on the method of classification trees
7B9897EA	PMH38 COMPARING EXHAUSTIVE CHAID CLASSIFICATION TREE AND FORWARD STEPWISE LOGISTIC REGRESSION (LR) IN EXPLAINING THE PRESCRIBING OF ANTIDEPRESSANTS
7B0688A9	Protostrongylid infection in meat sheep from Northwestern Spain: Prevalence and risk factors
7FFF1853	Comparing the knowledge quality in rough classifier and decision tree classifier
5E5EDA5E	Agents that Reason and Learn
7FD14780	Production strategies research of Specific Reheating Furnaces Mode using decision tree algorithm in computer simulation
7AA1EFB8	Data mining of resilience indicators
5CBB7C8B	Multivariate Data Imputation using Trees
5DCAB5FF	Generation of Executable Testbenches from Natural Language Requirement Specifications for Embedded Real-Time Systems
760A730A	A stepwise-cluster microbial biomass inference model in food waste composting
5F34B37C	Combined Measurement System for the Evaluation of Multi Causal Strain
78AFE586	Heuristic Mode Research and Application of Decision Tree Algorithm
6633F253	Machine Learning for Galaxy Morphology Classification
5CA73522	Decision-tree learning in dwell point policies in autonomous vehicle storage and retrieval systems (AVSRS)
7F7F5E10	Delineating soil nutrient management zones based on ID3 algorithm
7EA97BDA	Performance Analysis of Datamining Algorithms for Software Quality Prediction
7C57691C	Microhabitat selection by three common bird species of montane farmlands in Northern Greece.
6009D804	Astronomical Applications of Oblique Decision Trees
79522F41	Classifying images using multiple binary-class decision trees for object-based image retrieval
5E411F53	Genes for the majority of group a streptococcal virulence factors and extracellular surface proteins do not confer an increased propensity to cause invasive disease
7A020754	Algorithms for the constrained editing distance between ordered labeled trees and related problems
79F28D78	Propensão do Cliente à Proposição de Ações Judiciais: Proposição e Teste de Modelo Preditivo para o Setor de Energia Elétrica
7C543DCD	Manufacturing systems synthesis using knowledge discovery
7EB9B28B	Work and settlement locations of immigrants : how are they connected? The case of the Oporto Metropolitan Area
0D9CE2D5	Building classification trees using the total uncertainty criterion
5DFBAAFB	Erratum to “Data mining a diabetic data warehouse”: [Artif. Intell. Med. 2002;26:37–54]
252AE43E	Study on Effect and Value of Result Analysis with Decision Tree Algorithm IN Colleges
035155CB	Decision tree based frame mode selection for AMR-WB+
7E382A1B	Empirical Analysis and Modeling of Freeway Incident Duration
751E2D08	Incremental information mining
806567DC	A Classifier Capable of Rule Refinement
70FA4353	Inductive learning performance changing with relevant inputs
77DD1111	Comparison of Machine Learning algorithms performance in detecting network intrusion
08714DDA	LESK A B�DA OPTIM�LN�CH STROMU
771FA718	Prediction of Genomewide Conserved Epitope Profiles of HIV-1: Classifier Choice and Peptide Representation
80CF3407	evtree: Evolutionary Learning of Globally Optimal Classification and Regression Trees in R
7D2AB426	Comparison of Single and Ensemble Classifiers of Support Vector Machine and Classification Tree
804BBB50	Automatic generation of land-use maps for a spatial decision support system for Puerto Rico
7A2906DF	Fitting multivariate responses using scalar trees
716D74BC	Generating fuzzy rules from data
767C3C03	Classification of coral reef images from underwater video using neural networks
5A881291	Morphological hat-transform scale spaces and their use in texture classification
03F8E400	Using Neural Network Model to Discover Attribute Dependency for Improving the Performance of Classification
7D6DEE3C	Health Digital Inclusion and Patient-centered Care Readiness in the USA
79E20807	Privacy Preserving Classification in Two-Dimension Distributed Data
7EF3CBA5	Privacy Preserving Decision Tree Learning over Vertically Partitioned Data
77AB6270	Educational level and osteoporosis risk in postmenopausal Moroccan women: a classification tree analysis
8138109C	Structural assessment of the Scottish stratified sheep production system
5CD7D317	Donde se muestran algunos resultados de atribución de autor en torno a la obra cervantina
58352350	Self-organising maps in document classification: a comparison with six machine learning methods
5E661413	Learning decision trees to determine turntaking by spoken dialogue systems
76B4DB8D	Geo and temporal intent discovery of web search
58604361	An Evaluation of Parametric and Nonparametric Models of Fish Population Response.
60BD377D	Canaries in the Data Mine: Improving Trained Classifiers
7CDD2E5B	Machine learning techniques applied to the determination of road suitability for the transportation of dangerous substances
7B0C6459	The effect of feature reduction techniques on diagnosis of diabetes
5F799753	Z splitting criterion for growing trees and boosting
038F4C41	Cyc-Enhanced Machine Classification
630B5220	Spatial and temporal variations of the geohazard situation in Norway under a changing climate
63766DCA	Forgetting Exceptions is Harmful in Language Learning
7460F24B	Level set regularizers for shape recovery in medical images
7D22C638	Solbase: A Databank of Solutions for Occupational Hazards and Risks
7D37686A	Modelling of classification rules on metabolic patterns including machine learning and expert knowledge
79E13CF6	Poly-bagging predictors for classification modelling for credit scoring
0F0D7250	Screening Vital Few Variables and Development of Logistic Regression Model on a Large Data Set
75EAE4F4	CONSOLIDATING A HEURISTIC FOR INCREMENTAL DECISION TREE LEARNING THROUGH ASYMPTOTIC ANALYSIS
7BF7FA1B	Profiling and classification tree applied to renal epithelial tumours
0E9868D0	THE EFFECT OF THE USED RESAMPLING TECHNIQUE AND NUMBER OF SAMPLES IN CONSOLIDATED TREES' CONSTRUCTION ALGORITHM
807EDC00	Research on Learners' Personality Mining Based on Improved Decision Tree Algorithm
770052A2	A genome-wide scan using tree-based association analysis for candidate loci related to fasting plasma glucose levels
7A368DC9	Market Segmentation and Product Differentiation in Political Campaigns: A Technical Feature Perspective
5C4C0368	Real-time hand gesture detection and recognition using boosted classifiers and active learning
800AFBC7	Optimal Wavelet Packets Decomposition Based on a Rate-Distortion Optimality Criterion
7946C3DD	Face classification by a random forest
75F0B586	Random forest for automatic assessment of heart failure severity in a telemonitoring scenario
0A42B759	Comparison of Outlier Detection Methods in Fault-Prone Module Detection
7A086689	Privacy Preserving Data Mining
0478DA64	A discriminative decision tree learning approach to acoustic modeling
7E5C3D34	Quantization of Continuous Input Variables for Binary Classification
7C7C9512	Detection and Prediction of Alternative Splicing within Acceptor/Donor Sites in pre-mRNA of Arabidopsis thaliana
7771B22A	Fingerprint classification based on decision tree from singular points and orientation field
5C884E10	Decision-Making Chains in Electrical Safety for Construction Workers
7B8C685A	User identification using Keystroke Dynamics
766F6930	Previsions par arbres de classification
5F3E6315	Mediterranean land cover change : modelling and monitoring natural vegetation using GIS and remote sensing
80969783	Study of data mining algorithm based on decision tree
7E56D2B8	Finding Optimal Reduct for Rough Sets by Using a Decision Tree Learning Algorithm
7D13446C	Study on Prediction of Prosodic Phrase Boundaries in Chinese TTS
7BFF6C69	Empirical comparison of four classifier fusion strategies for positive-versus-negative ensembles
5AD5BF45	Decision Tree Construction for Data Mining on Cluster of Shared-Memory Multiprocessors
7DFB6614	Investigation of combining SVM and decision tree for emotion classification
7A30B508	A Capacity Assessment Method on Urban Expressway after Traffic Incident
7C874F00	Incorporating land use land cover probability information into endmember class selections for temporal mixture analysis
7B8A09FA	Averaging over decision trees
6F7F608D	Finding Discriminative Weighted Sub-graphs to Identify Software Bugs
6EA53B21	Top-Down Induction of Phylogenetic Trees
80391D32	Web Image Annotation Based on the Decision Rules Inferred by the Statistical Analysis of Web Pages
814CC740	Planning of educational training courses by data mining: Using China Motor Corporation as an example
7F8B1138	An integrated model of acoustics and language using semantic classification trees
7C09E8CF	A tree-projection-based algorithm for multi-label recurrent-item associative-classification rule generation
7D5969CA	Structural description to recognizing hand-printed Arabic characters using decision tree learning techniques
79869D93	The effect of the fragmentation problem in decision tree learning applied to the search for single top quark production
807B9598	An image-processing enabled dental caries detection system
7C1151B1	Generating classification trees for small disjuncts using incremental gas
7E437749	A parallel decision tree builder for mining very large visualization datasets
5E85192B	Decision Tree Learning Using a Bayesian Approach at Each Node
7667BB10	Quantitative detection of sediment dust analog over green canopy using airborne hyperspectral imagery
7E929E71	A novel hybrid classifier for recognition of handwritten numerals
7F42E640	EDISC: A Class-Tailored Discretization Technique for Rule-Based Classification
7FC3B2A5	Cross-entropy based pruning of the hierarchical mixtures of experts
05F0F667	A research on application of data mining in Cyber-Pursuit
77FB9695	Treatment classification trees: A method for offer segmentation in direct marketing
677C6346	On the problem of dimensionality and sample size in multi-stage pattern classifiers
80317EF7	Research on CHAID Decision Tree Model Based on Rating of China's Small Enterprises
7E607ED8	Medically Driven Data Mining Application: Recognition of Health Problems from Gait Patterns of Elderly
5E97E279	Decision support methods in diabetic patient management by insulin administration neural network vs. induction methods for knowledge classification
75847AD6	Face recognition based on multi-AdaBoost
7FCA5B91	A system for licence plate recognition using a hierarchically combined classifier
75D41CB0	Wide area intelligent Back-up Protection of Regional Power Grid
7C4187F1	Recognition of the Analog Modulation Modes
845A8653	Lexical Access with a Statistically-Derived Phonetic Network
7E9B821B	Camouflaged fraud detection in domains with complex relationships
812DF0A5	Topologies and Metrics on Information Spaces
70BD5F64	Application of a Method of Managing Evidential Reasoning to Decision Tree Classifier
7CAFB064	Land cover classification of VHR airborne images for citrus grove identification
765B9EA8	Comment: Fatty acid signatures and classification trees: new tools for investigating the foraging ecology of seals
768A0E55	Hierarchical neural net with pyramid data structures for region labeling of images
791C0336	Multi-scale urban land cover extraction based on object oriented analysis
05C267B7	Assessment the Place Attractiveness for Habitants
60AD3C5F	Modeling large scale geogenic contamination of groundwater, combination of geochemical expertise and statistical techniques
763258FE	Biodiversity of marine nematodes in Australian sandy beaches from tropical and temperate regions
7A5F4BEF	DNA Sequence Confidence Estimation
25C86ADE	소프트웨어 라디오를 위한 고속 변조 인식기
7598242E	Model Selection Using Database Characteristics: Developing a Classification Tree for Longitudinal Incidence Data
5FE2E47F	Research on Application of Decision Tree in Classifying Data
80C84B57	Gestures Classification Based on Semantic Classification Tree
76DCF313	Defect classification as problem classification for quality control in the software project management by DTL
73EB2334	Decision tree classifier makes genotyping more intuitive and more efficient
7F464CAA	Temporal-spatial change research on pure masson pine forest with decision-tree's help
7B40969F	PowerBookmarks: a system for personalizable Web information organization, sharing, and management
8129B8D0	Quantification of Chemical Peptide Reactivity for Screening Contact Allergens: A Classification Tree Model Approach
7C61341B	Humbling Analyzing the Application Algorithms of Credit Management System
624310C0	Speculative Parallel Evaluation Of Classification Trees On GPGPU Compute Engines
589C9711	Using Semantic Classification Trees for WSD
7FEA6266	A simulation of tourists and vehicles scheduling in scenic and its decision-making strategy
7D90B470	Decision Trees in Time Series Reconstruction Problems
75328472	Site quality evaluation by classification tree: an application to cork quality in Sardinia
812B5BB1	A New Method for Learning Decision Trees from Rules
80BBD718	Rule refinement with extended data expression
5B5C0036	A new hybrid learning algorithm for non-linear boundaries
5D646C5B	The Similar Faces of Swiss Working Poor - An Empirical Analysis across Swiss Regions using Logistic Regression and Classification Trees
78AC2986	Financial Distress Prediction Based on Decision Tree Models
81714DB1	Focused crawling by exploiting anchor text using decision tree
6CE66F88	An Applied Research of Decision Tree Algorithm in Track and Field Equipment Training
6CEE350D	A method to use uncertain domain knowledge in the induction of classification knowledge based on ID3
7F7B7733	Classification tree Sources
7DE72EDC	Finding Genes in DNA Using Decision Trees and Dynamic Programming
7A801750	Do we have to incorporate ecological interactions in the sensitivity assessment of ecosystems? An examination of a theoretical assumption underlying species sensitivity distribution models
14988595	Decision Tree Classification of Spatial Data Patterns From Videokeratography Using Zernike Polynomials
787AB6C9	Intrusion detection using data mining techniques
7632B022	Speaker Diarization: About whom the Speaker is Talking ?
5FDDC364	Condition based scheduling for diabetic patients
7D762D4D	Text segmentation in mixed-mode images using classification trees and transform tree-structured vector quantization
7E496A50	Usual populations, unusual individuals: insights into the behavior and management of Asian elephants in fragmented landscapes.
799B943A	Predicting introduction, establishment and potential impacts of smallmouth bass
06AAA84C	Empowering knowledge based speech understanding through statistics
77AF8B10	Multivariate classification trees based on minimum features discrete support vector machines
79FC8C98	Classification of Seed Cotton Yield Based on the Growth Stages of Cotton Crop Using Machine Learning Techniques
817870E7	A New Avenue for Classification and Prediction of Olive Cultivars Using Supervised and Unsupervised Algorithms
5DA7880F	Adoption of e-business: patterns and consequences of network externalities
7A361819	Evaluation of three-dimensional accelerometers to monitor and classify behavior patterns in cattle
7E524907	PRODISTIN Web Site: a tool for the functional classification of proteins from interaction networks
7EBBDAE7	Classification of atherosclerotic plaque composition by spectral analysis of intravascular ultrasound data
00DC08C5	Efficient Learning of Selective Bayesian Network Classifiers
5D3CD3B4	On Lookahead Heuristics in Decision Tree Learning
04963416	Distribution-free performance bounds with the
086CD3C0	Parametric Modeling of Intonation Using Vector Quantization
5A730B50	A model for predicting the eligibility for placement of students using data mining technique
02E9E050	A Bayesian network classifier for word-level reading assessment
7AED8F82	Optimal tree-based release rules for real-time flood control operations on a multipurpose multireservoir system
6F2ADB1B	Keypoint Signatures for Fast Learning and Recognition
76B5A6F5	User-requirements driven learning
445325B6	Application of cIassification trees in statistical analysis of ewe prolificacy
758B4E6F	A Classified Herbs Method and Searching Algorithm of Classification Tree Used for Mathematical Measurement of Effect
7A08FCED	Earthquake induced damage classification for reinforced concrete buildings
0B0D7F8B	On the Complexity of Learning Decision Trees
816FE51A	Cascade Generalization with Classification and Model Trees
7B818103	Groundwater arsenic contamination risk prediction using GIS and classification tree method
7FE4515B	Geographical Characterization of Greek Olive Oils Using Rare Earth Elements Content and Supervised Chemometric Techniques
7814202E	Patients Diagnosed with Irritable Bowel Syndrome: Medical Record Validation of a Claims-Based Identification Algorithm
7DC920C0	Mining visual web knowledge utilizing multiple classifier architecture
33142B1F	Data Mining Analysis over a Database of Materials of Portuguese Paintings from the 15th and 16th Centuries
809D13EA	On the Use of Machine Learning to Predict the Time and Resources Consumed by Applications
7A0598A7	The mean does not mean as much anymore: finding sub-groups for tailored therapeutics
80A00C83	An improved algorithm of decision tree based on attribute entropy
7C6A08AA	Identification of area-level influences on regions of high cancer incidence in Queensland, Australia: a classification tree approach
080A3575	Decision Trees Capacity and Probability of Misclassification
7DAB9E72	Evaluation of funnel traps for estimating tree mortality and associated population phase of spruce beetle in Utah
774E1837	Historic climate factors associated with major avalanche years on the Wasatch Plateau, Utah
80C86EA4	A Comparison of Logistic Regression, Neural Networks, and Classification Trees Predicting Success of Actuarial Students
079B8E81	Automatic Test Data Generation for TTCN-3 using CTE
3D8F3A1B	Laboratory Testing for Chronic Lymphocytic Leukemia
72D8FFC1	Improving decision trees for acoustic modeling
5A76246A	Investigations on Stability and Overoptimism of Classification Trees by Using Cross-Validation
7675FA8F	Hip fracture prediction from a new classification algorithm based on recursive partitioning methods
7D6D1ED0	Prediction of Failure in Pin-joints Using Hybrid Adaptive Neuro-Fuzzy Approach
7E18BD7B	Lipid profile is associated with the incidence of cognitive dysfunction in viral cirrhotic patients : A data-mining analysis
58772DB1	Efficient Multisplitting on Numerical Data
0B58EA8D	A Unifying View of Knowledge Representation for Inductive Learning
79546507	Identification of diseased leukocytes cells from blood smear
80B70D16	Prediction of pneumonia in the postoperative period of cardiac surgery using the classification tree
7C2AC03F	Vascular stenosis detection based on morphological features
78728FC3	A comparative study of multi-classification methods for protein fold recognition
7D28AA0D	Prototyping structural description using decision tree learning techniques
7AE8D0D1	Using classification trees to profile adolescent smoking behaviors
04AF616A	Inductive Learning of Fuzzy Regression Trees
810D6327	Age and sex dimorphism in the Canary Blue Tit Cyanistes teneriffae teneriffae on the island of Tenerife, Canary Islands
8159CEE1	An Improved Attribute Selection Measure for Decision Tree Induction
7F60CA8D	A stylometric analysis of newspapers, periodicals and news scripts
8049DC4A	Customer Satisfaction in the Airline Industry: the Case of British Airways
7DD852DA	Fast logo detection based on morphological features in document images
589F50EF	Inducing and Evaluating Classification Trees with Statistical Implicative Criteria
7B093387	Classification of High and Low Achievers in a Music Sight-Reading Task.
77197A8A	OMICS and brain tumour biomarkers
70C96A2C	Application of Decision Tree Algorithm in E-waste Land Filling
0A152C71	COMPARATIVE ANALYSIS OF TWO CLASSIFIERS IMPLEMENTING NOMINAL LOGISTIC REGRESSION
7A855BC5	Inorganic and organic phosphorus fractions in peat from drained mires in northern Finland
7DD9EDA9	Image mining of textual images using low-level image features
7CF6029F	Multiform Views of Multiple Trees
801E3B82	Identification of inland fresh water wetland using SAR and ETM+ data
80986D53	Modulation recognition of symbol shaped digital signals
77640CB3	Teaching Decision Tree Classification Using Microsoft Excel
6B7F6623	Speaker-independent vowel recognition: comparison of backpropagation and trained classification trees
029FAADD	Corpus Exploitation from Wikipedia for Ontology Construction
7953DF26	Forestry trial data can be used to evaluate climate-based species distribution models in predicting tree invasions.
706E78F7	Rule conversion in knowledge acquisition for flowshop scheduling problems
75D1150A	Evaluation of single-nucleotide polymorphism imputation using random forests
7E4C6FAC	Lazy Associative Classification
32512D5A	Pessimistic and Optimistic Induction
77FF1011	Inline sorting with hyperspectral imaging in an industrial environment
2FF5BC4B	Proactive Assessment of Accident Risk to Improve Safety on a System of Freeways, Research Report 11-15
5C681941	Shallow dialogue processing using machine learning algorithms (or not)
5C0E9E6D	A Study on the Document Zone Content Classification Problem
0411D045	EVALUATION OF DATASETS USING EXTREMELY RANDOMIZED DECISION TREES
7814C756	Study on the motivation of foreign capital withdrawal in post-crisis era by a grey correlation degree based decision tree algorithm
8199AB1E	MODELING DISTRIBUTIONS OF RARE PLANTS IN THE GREAT BASIN, WESTERN NORTH AMERICA
5B738BFA	Argument Graph Classification via Genetic Programming and C4.5
5DED9BA2	Software Diagnosis Using Fuzzified Attribute Base on Modified MEPA
5D7CB7B6	A Bayesian network based learning system: — Architecture and performance comparison with other methods
80F3D435	A Decision Tree-Based Method for Fault Classification in Double-Circuit Transmission Lines
75C9CD81	Investigation of the Effect of Traffic Parameters on Road Hazard Using Classification Tree Model
809E5611	Predict the churn and silent customers: A case study of individual investors
7A67BFB4	Unsupervised updating of a classification tree in a dynamic environment
7732185A	A classification of forest and grassland in the Gansu Province of China using integrated SPOT VEGETATION, topographical, and meteorological data
5E7AB883	A novel feature extraction and classification algorithm based on power components using single-point monitoring for NILM
810E6416	Online touch behavior recognition of hard-cover robot using temporal decision tree classifier
7F47414D	Discrimination of novel bunyavirus infection using routine laboratory test
7BDDC069	Information gain-based topology attribution of diversity of BGP prefix hijacking impact
59D1DA8A	Study of trend-stuffing on twitter through text classification
8103C844	Evaluation and application of complexity-based criticality models
7EC7159D	SELDI-TOF MS profiling of serum for detection of nasopharyngeal carcinoma
76A431B7	TC-ID3: A TESTCODE Based ID3 Classifier for Protein Coding Region Identification
7D3B4042	Bid evaluation in combinatorial auctions: optimization and learning
7D358CCB	WordNet based Cross-Language Text Categorization
5AEBA4E8	Learning basic block scheduling heuristics from optimal data
778A9A2B	Application research of MODIS data in monitoring land use change in Fujian
7F59E1EF	Modulation classification using a neutral tree network
75974704	Web Categorisation Using Distance-Based Decision Trees
7BC709BF	Artificial neural network models of wheat leaf wetness
8125C150	A decision tree – based method for the differential diagnosis of Aortic Stenosis from Mitral Regurgitation using heart sounds
31224621	WHEREIN ARE SHOWN SOME RESULTS OF AUTORSHIP ATTRIBUTION TO CERVANTES’ WORK DONDE SE MUESTRAN ALGUNOS RESULTADOS DE ATRIBUCIÓN DE AUTOR EN TORNO A LA OBRA CERVANTINA
5CE87DE3	A multiresolution approach to pattern recognition
5DF7FAF2	Lapwing - A trainable image recognition system for the linear array processor
7C29EB3A	Object-Based Image Content Characterisation for Semantic-Level Image Similarity Calculation
0B922CFA	Empirical Evaluation of an SVM-based Software Reliability Model
5A0E0E53	Selecting KDD Features and Using Random Classification Tree for Predicting Attacks
79A9068A	Identification of Patients With Head and Neck Cancer Using Serum Protein Profiles
78518AF1	Factors explaining the abundance of rodents in the city of Luang Prabang, Lao PDR, as revealed by field and household surveys
80FFBE7D	Automatic hierarchical color image classification
80F80EF1	Classification tree models for the prediction of blood−brain barrier passage of drugs
04791A6C	Flexible Spoken Dialogue System based on User Models and Dynamic Generation of VoiceXML Scripts
77B19A69	Evaluating software technology (tutorial)
7DB65202	Turning CARTwheels: an alternating algorithm for mining redescriptions
769D16E2	A Parapropagation Pattern Classifier
781F5B73	Learning to change taxonomies
76DDB4EF	Recognition of hand written devnagari characters with percentage component regular expression matching and classification tree
7DA77427	Power-efficient access-point selection for indoor location estimation
78585B47	Realtime object recognition using decision tree learning
77283F4B	Recognition of human activities using SVM multi-class classifier
7AD74CA5	DIF Trees: Using Classification Trees to Detect Differential Item Functioning
6A35B853	Producing land cover maps using remote sensing and decision tree algorithm (Case study: Bakhtegan national park and wildlife refuge)
7AEE1D91	Calibration and refinement for classification trees
0ADB2704	Speech intention understanding based on decision tree learning
78EDDA61	Toward implementation of the reconfiguration for providing differentiated reliability options in distribution systems
